car_id,car_photo_url1,car_photo_url2,car_photo_url3,color,color_photo_url,int_color_id,trim_id
73,https://img.sm360.ca/images/newcar/2010/Mazda/6/GS---4-cylinders/Sedan/interiorColors/2010-Mazda-6-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/6/GS---4-cylinders/Sedan/interiorColors/2010-Mazda-6-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/6/GS---4-cylinders/Sedan/interiorColors/2010-Mazda-6-Tissunoir-avantetarrière.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,186
73,https://img.sm360.ca/images/newcar/2010/Mazda/6/GS---4-cylinders/Sedan/interiorColors/2010-Mazda-6-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/6/GS---4-cylinders/Sedan/interiorColors/2010-Mazda-6-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/6/GS---4-cylinders/Sedan/interiorColors/2010-Mazda-6-Tissunoir-avantetarrière.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,187
74,https://img.sm360.ca/images/newcar/2010/Mazda/CX-7/GS/CUV/interiorColors/2010-Mazda-CX7-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/CX-7/GS/CUV/interiorColors/2010-Mazda-CX7-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/CX-7/GS/CUV/interiorColors/2010-Mazda-CX7-Tissunoir-avantetarrière.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,42
74,https://img.sm360.ca/images/newcar/2010/Mazda/CX-7/GS/CUV/interiorColors/2010-Mazda-CX7-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/CX-7/GS/CUV/interiorColors/2010-Mazda-CX7-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/CX-7/GS/CUV/interiorColors/2010-Mazda-CX7-Tissunoir-avantetarrière.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,183
76,https://img.sm360.ca/images/newcar/2010/Mazda/CX-9/GS/CUV/interiorColors/2010-Mazda-CX9-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/CX-9/GS/CUV/interiorColors/2010-Mazda-CX9-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/CX-9/GS/CUV/interiorColors/2010-Mazda-CX9-Tissunoir-31èmerangée.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,42
78,https://img.sm360.ca/images/newcar/2010/Mazda/MX-5/GS/Convertible/interiorColors/2011-Mazda-MX5-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/MX-5/GS/Convertible/interiorColors/2011-Mazda-MX5-Tissunoir-tableaudebord.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/MX-5/GS/Convertible/interiorColors/2011-Mazda-MX5-Tissunoir-échantillon.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,42
78,https://img.sm360.ca/images/newcar/2010/Mazda/MX-5/GS/Convertible/interiorColors/2011-Mazda-MX5-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/MX-5/GS/Convertible/interiorColors/2011-Mazda-MX5-Tissunoir-tableaudebord.jpg,https://img.sm360.ca/images/newcar/2010/Mazda/MX-5/GS/Convertible/interiorColors/2011-Mazda-MX5-Tissunoir-échantillon.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,183
82,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer/DE/Sedan/interiorColors/2010-Mitsubishi-Lancer-Blackcloth-front.jpg,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer/DE/Sedan/interiorColors/2010-Mitsubishi-Lancer-Blackcloth-back.jpg,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer/DE/Sedan/interiorColors/2010-Mitsubishi-Lancer-Blackcloth-shifter.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,45
82,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer/SE/Sedan/interiorColors/2010-Mitsubishi-Lancer-Blackcloth-front.jpg,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer/SE/Sedan/interiorColors/2010-Mitsubishi-Lancer-Blackcloth-back.jpg,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer/SE/Sedan/interiorColors/2010-Mitsubishi-Lancer-Blackcloth-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,46
83,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer-Sportback/SE/5-Doors-HatchBack/interiorColors/2011-Mitsubishi-Lancer-Sportback-black-cloth-front.jpg,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer-Sportback/SE/5-Doors-HatchBack/interiorColors/2011-Mitsubishi-Lancer-Sportback-black-cloth-back.jpg,https://img.sm360.ca/images/newcar/2011/Mitsubishi/Lancer-Sportback/SE/5-Doors-HatchBack/interiorColors/2011-Mitsubishi-Lancer-Sportback-black-cloth-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,46
85,https://img.sm360.ca/images/newcar/2011/Kia/Soul/1.6L/5-Doors-HatchBack/interiorColors/2011-Kia-Soul-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Kia/Soul/1.6L/5-Doors-HatchBack/interiorColors/2011-Kia-Soul-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2011/Kia/Soul/1.6L/5-Doors-HatchBack/interiorColors/2011-Kia-Soul-1.6L-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,18
86,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,34
86,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,35
86,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,36
86,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-arrière.jpg,https://img.sm360.ca/images/newcar/2011/Nissan/Juke/SL-AWD/CUV/interiorColors/2011-Nissan-Juke-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,201
99,,,,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,1
99,,,,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,17
99,,,,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,24
103,https://img.sm360.ca/images/newcar/2011/Mazda/3/GS/Sedan/interiorColors/2011-Mazda-3-Berline-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3/GS/Sedan/interiorColors/2011-Mazda-3-Berline-Tissunoir-back.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3/GS/Sedan/interiorColors/2011-Mazda-3-Berline-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,42
103,https://img.sm360.ca/images/newcar/2011/Mazda/3/GX/Sedan/interiorColors/2011-Mazda-3-Berline-Tissunoir-avant.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3/GX/Sedan/interiorColors/2011-Mazda-3-Berline-Tissunoir-back.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3/GX/Sedan/interiorColors/2011-Mazda-3-Berline-Tissunoir-consol.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,183
104,https://img.sm360.ca/images/newcar/2011/Mazda/3-Sport/GS/5-Doors-HatchBack/interiorColors/2011-Mazda-3-Sport-Tissunoir-front.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3-Sport/GS/5-Doors-HatchBack/interiorColors/2011-Mazda-3-Sport-Tissunoir-back.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3-Sport/GS/5-Doors-HatchBack/interiorColors/2011-Mazda-3-Sport-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,42
104,https://img.sm360.ca/images/newcar/2011/Mazda/3-Sport/GS/5-Doors-HatchBack/interiorColors/2011-Mazda-3-Sport-Tissunoir-front.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3-Sport/GS/5-Doors-HatchBack/interiorColors/2011-Mazda-3-Sport-Tissunoir-back.jpg,https://img.sm360.ca/images/newcar/2011/Mazda/3-Sport/GS/5-Doors-HatchBack/interiorColors/2011-Mazda-3-Sport-Tissunoir-dash.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,183
566,https://img.sm360.ca/images/newcar/2013/hyundai/elantra-gt/l/5-doors-hatchback/interiorColors/2013_hyundai_elantra-gt_l_a-hayon-5-portes_tissu-noir_avant.jpeg,https://img.sm360.ca/images/newcar/2013/hyundai/elantra-gt/l/5-doors-hatchback/interiorColors/2013_hyundai_elantra-gt_l_a-hayon-5-portes_tissu-noir_arriere.jpeg,https://img.sm360.ca/images/newcar/2013/hyundai/elantra-gt/l/5-doors-hatchback/interiorColors/2013_hyundai_elantra-gt_l_a-hayon-5-portes_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2528
589,,,,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,1718
594,https://img.sm360.ca/images/newcar/2013/kia/sorento/lx-v6/cuv/interiorColors/2013_kia_sorento_lx_multi-segment_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/kia/sorento/lx-v6/cuv/interiorColors/2013_kia_sorento_lx_multi-segment_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/kia/sorento/lx-v6/cuv/interiorColors/2013_kia_sorento_lx_multi-segment_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,1728
594,https://img.sm360.ca/images/newcar/2013/kia/sorento/lx/cuv/interiorColors/2013_kia_sorento_lx_multi-segment_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/kia/sorento/lx/cuv/interiorColors/2013_kia_sorento_lx_multi-segment_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/kia/sorento/lx/cuv/interiorColors/2013_kia_sorento_lx_multi-segment_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,1732
650,https://img.sm360.ca/images/newcar/2013/mazda/6/gs-i4/sedan/interiorColors/2013_mazda_6-gs_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/mazda/6/gs-i4/sedan/interiorColors/2013_mazda_6-gs_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/mazda/6/gs-i4/sedan/interiorColors/2013_mazda_6-gs_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,1905
650,https://img.sm360.ca/images/newcar/2013/mazda/6/gs-v6/sedan/interiorColors/2013_mazda_6-gs-v6_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/mazda/6/gs-v6/sedan/interiorColors/2013_mazda_6-gs-v6_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/mazda/6/gs-v6/sedan/interiorColors/2013_mazda_6-gs-v6_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,1906
704,https://img.sm360.ca/images/newcar/2013/chrysler/200/limited/sedan/interiorColors/2013_chrysler_200-limited_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/200/limited/sedan/interiorColors/2013_chrysler_200-limited_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/200/limited/sedan/interiorColors/2013_chrysler_200-limited_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2095
704,https://img.sm360.ca/images/newcar/2013/chrysler/200/touring/sedan/interiorColors/2013_chrysler_200-tourisme_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/200/touring/sedan/interiorColors/2013_chrysler_200-tourisme_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/200/touring/sedan/interiorColors/2013_chrysler_200-tourisme_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2096
704,https://img.sm360.ca/images/newcar/2013/chrysler/200/lx/sedan/interiorColors/2013_chrysler_200-lx_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/200/lx/sedan/interiorColors/2013_chrysler_200-lx_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/200/lx/sedan/interiorColors/2013_chrysler_200-lx_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2097
705,https://img.sm360.ca/images/newcar/2013/dodge/avenger/se-cvp/sedan/interiorColors/2013_dodge_avenger_se-cpv_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/avenger/se-cvp/sedan/interiorColors/2013_dodge_avenger_se-cpv_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/avenger/se-cvp/sedan/interiorColors/2013_dodge_avenger_se-cpv_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2099
705,https://img.sm360.ca/images/newcar/2013/dodge/avenger/sxt/sedan/interiorColors/2013_dodge_avenger_sxt_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/avenger/sxt/sedan/interiorColors/2013_dodge_avenger_sxt_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/dodge/avenger/sxt/sedan/interiorColors/2013_dodge_avenger_sxt_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2101
710,https://img.sm360.ca/images/newcar/2013/dodge/journey/se-plus/cuv/interiorColors/2013_dodge_journey_se-plus_multi-segment_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/se-plus/cuv/interiorColors/2013_dodge_journey_se-plus_multi-segment_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/se-plus/cuv/interiorColors/2013_dodge_journey_se-plus_multi-segment_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2115
710,https://img.sm360.ca/images/newcar/2013/dodge/journey/crew/cuv/interiorColors/2013_dodge_journey_cabine-equipe_multi-segment_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/crew/cuv/interiorColors/2013_dodge_journey_cabine-equipe_multi-segment_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/crew/cuv/interiorColors/2013_dodge_journey_cabine-equipe_multi-segment_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2116
710,https://img.sm360.ca/images/newcar/2013/dodge/journey/sxt/cuv/interiorColors/2013_dodge_journey_sxt_multi-segment_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/sxt/cuv/interiorColors/2013_dodge_journey_sxt_multi-segment_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/sxt/cuv/interiorColors/2013_dodge_journey_sxt_multi-segment_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2117
710,https://img.sm360.ca/images/newcar/2013/dodge/journey/canada-value-package/cuv/interiorColors/2013_dodge_journey_cvp_multi-segment_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/canada-value-package/cuv/interiorColors/2013_dodge_journey_cvp_multi-segment_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/dodge/journey/canada-value-package/cuv/interiorColors/2013_dodge_journey_cvp_multi-segment_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2118
712,https://img.sm360.ca/images/newcar/2013/mazda/3/gs-sky/sedan/interiorColors/2013_mazda-3_gx_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3/gs-sky/sedan/interiorColors/2013_mazda-3_gx_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3/gs-sky/sedan/interiorColors/2013_mazda-3_gx_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2120
712,https://img.sm360.ca/images/newcar/2013/mazda/3/gx/sedan/interiorColors/2013_mazda-3_gx_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3/gx/sedan/interiorColors/2013_mazda-3_gx_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3/gx/sedan/interiorColors/2013_mazda-3_gx_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2121
713,https://img.sm360.ca/images/newcar/2013/mazda/3-sport/gs-sky/sport/interiorColors/2013_mazda-3-sport_gs_hatchback_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3-sport/gs-sky/sport/interiorColors/2013_mazda-3-sport_gs_hatchback_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3-sport/gs-sky/sport/interiorColors/2013_mazda-3-sport_s_hatchback_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2122
713,https://img.sm360.ca/images/newcar/2013/mazda/3-sport/gx/sport/interiorColors/2013_mazda-3-sport_gx_hatchback_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3-sport/gx/sport/interiorColors/2013_mazda-3-sport_gx_hatchback_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/mazda/3-sport/gx/sport/interiorColors/2013_mazda-3-sport_gx_hatchback_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2124
714,https://img.sm360.ca/images/newcar/2013/chrysler/300/touring/sedan/interiorColors/2013_chrysler_300_touring_berline_tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/300/touring/sedan/interiorColors/2013_chrysler_300_touring_berline_tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/chrysler/300/touring/sedan/interiorColors/2013_chrysler_300_touring_berline_tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2125
716,https://img.sm360.ca/images/newcar/2013/jeep/grand-cherokee/laredo-e/suv/interiorColors/2013_jeep_grand-cherokee_laredo-e_vus_sieges-baquets-a-dossier-bas-en-tissu-noir_avant.jpg,https://img.sm360.ca/images/newcar/2013/jeep/grand-cherokee/laredo-e/suv/interiorColors/2013_jeep_grand-cherokee_laredo-e_vus_sieges-baquets-a-dossier-bas-en-tissu-noir_arriere.jpg,https://img.sm360.ca/images/newcar/2013/jeep/grand-cherokee/laredo-e/suv/interiorColors/2013_jeep_grand-cherokee_laredo-e_vus_sieges-baquets-a-dossier-bas-en-tissu-noir_tableau-de-bord.jpg,Black Cloth,https://img.sm360.ca/images/newcar/colors/clothes/black_cloth.jpg,3,2144
